target,text
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 07Jul22 transfer to DEEPAK Ref No 218890564091. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs200.0 on 07Jul22 transfer to MH30 AUTOMOBILES Ref No 218864156550. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,Your KARTROCKET order Awb 9053395296 was undelivered as you refused to accept it. For further instructions please contact your shipper -Ecom Express
0,"We have received your request to cancel your Mamaearth order MA-91004420694_HCEM809855 containing Mamaearth Vitamin C Foaming... If you wish to change your response, please click here https://shprkt.in/BuxEUf49E1xh?t=11782&utm=sms . Powered by Shiprocket"
0,"Return Initiated: Hi Ashish, Your Mamaearth order (ID: 91004420694) is getting returned from your location since you refused delivery. If already paid, the refund will be initiated once we receive the product(s) back in the warehouse."
0,93093 94873
0,Wakode
0,"[Name]Shrikaant Ingle;
[Phone]+91 72185 06972;
"
0,"Dear Customer,Your mobile number is not registered for this  facility,to register for SBI Quick facility,send a SMS REG Account Number to 917208933148"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 10Jul22 transfer to Sanny Pan Palace Ref No 219101020284. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs60.0 on 11Jul22 transfer to DEEPAK Ref No 219258436006. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 13Jul22 transfer to DEEPAK Ref No 219455940821. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 15Jul22 transfer to DEEPAK Ref No 219688445029. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,REG
0,"Dear Customer,Invalid message format for registration.For details SMS HELP to 917208933145. -SBI"
0,"Dear Customer, Request received to link mobile no. XXXXX93687 to your SBI CIF no. XXXXX914613. To confirm reply YES to 8108015880."
0,Yes
0,"Dear Customer, Request to link mobile no. XXXXX93687 to your SBI CIF no. XXXXX914613 is processed successfully."
0,"Dear Customer,Your mobile number is not registered for this  facility,to register for SBI Quick facility,send a SMS REG Account Number to 917208933148"
0,"<#> OTP for YONO transaction in SBI is 146251. Do not share it with anyone by any means. This is confidential and to be used by you only.
mMW8GBrsvJF"
1,"Dear SBI User, your A/c X5121-debited by Rs45.0 on 16Jul22 transfer to DEEPAK Ref No 219780618096. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs65.0 on 18Jul22 transfer to DEEPAK Ref No 219977344886. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 19Jul22 transfer to Mr RAKESH Ref No 220091932069. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 19Jul22 transfer to Mr PRASHANT Ref No 220058656836. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"25148 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone. , Team PhonePe"
0,PHONEPE-SMS-VERIFY 678f03d9389d3613f40e3196214ec1ac748ae066409d9d7f94d95a4762ab12df
0,Dear ******3687. You have successfully registered your PhonePe account on this device.
0,"You have initiated the registration for UPI payments on PhonePe. If this is not you, please report it to your bank immediately to avoid any loss of money."
0,878416 is ur OTP for setting MPIN to ur a/c. Valid for 10 mins. DON'T SHARE with anyone.
0,OTP for online purchase of Rs. 21999.00 at FKPAYMENTS thru State Bank Debit Card 4591*****03 is 754807. Do not share this with anyone.
0,"Dear Customer, transaction number WT0725123835 for Rs.21999.00 by SBI Debit Card X4603 done at 50000521 on 12Jan22 at 12:07:02. Your updated available balance is Rs.9512.88. If not done by you, forward this SMS to 9223008333/ call 1800111109/9449112211 to block card."
0,"Dear Customer, OTP to approve transaction of Rs. 25.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 29352014. Do not share with anyone. -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 20Jul22 transfer to DEEPAK Ref No 220165042089. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs60.0 on 24Jul22 transfer to DEEPAK Ref No 220575352157. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 25Jul22 transfer to Sanny Pan Palace Ref No 220615797524. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,OTP for online purchase of Rs. 1.00 at GAMMA GAANA LTD thru State Bank Debit Card 4591*****03 is 242297. Do not share this with anyone.
0,"Dear Customer, your e-mandate on SBI Debit card ending 4603 is active with the following details:
Merchant: Ganna 
Description: Create subscription Gaana com
Amount (Rs): 1.00
Frequency: As Presented
Start date: 16/01/2022
End date: 31/12/2035
SiHubId: VnpS3xW4Iv"
0,"Dear Customer, transaction number 201613205137 for Rs.1.00 by SBI Debit Card X4603 done at 89052177 on 16Jan22 at 19:01:16. Your updated available balance is Rs.9486.88. If not done by you, forward this SMS to 9223008333/ call 1800111109/9449112211 to block card."
0,"Dear Customer, Balance Enquiry from A/cX5121 at ADC ATM ADC0023 on 20Jan22. Transaction Number 202012910458. If not done by you, forward this SMS to 9223008333/ call 1800111109 or 09449112211 to block your card. FOR BALANCE ENQUIRY,call CONTACT CENTRE 1800112211/18004253800.DOWNLOAD YONO SBI"
0,"Dear Customer, UPI PIN is always used for authorization of a payment. Never share UPI PIN, CVV & OTP with anyone -Team UPI SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 83081544. Do not share with anyone. -SBI"
0,"Pi is a new digital currency developed by Stanford PhDs, with over 25 million members worldwide. To claim your Pi, follow this link https://minepi.com/abhijeethanumante and use my username (abhijeethanumante) as your invitation code."
0,8605602261
0,Shubham
0,"Hii ashu dada,kay karat aahat tumhi,j1 zaleka tumche,kay dada sister chi aathvan pan yet nahi tumhalapan ata,sampda kashi aahe dada"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 27Jul22 transfer to Mr PRASHANT Ref No 220849161358. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs45.0 on 29Jul22 transfer to DEEPAK Ref No 221037991834. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 30Jul22 transfer to DEEPAK Ref No 221106330397. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 31Jul22 transfer to DEEPAK Ref No 221235264654. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 02Aug22 transfer to Mr PRASHANT Ref No 221443718682. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs2200.0 on 02Aug22 transfer to Master RAJ Ref No 221409303186. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Your SSC Registration number is 50005122654 and password is 8982.

Note: Registration is partial and it should be completed within 14 days failing which your data would be deleted.

Regards,
SSC Team"
0,"Your mobile OTP for SSC Registration is 6345.

 Treat this as confidential. Do not share the OTP with anyone for security reasons.

Regards,
SSC Team"
0,RBI Assistants Provisional Registration No. 2100375479 Password 53BK8DMH Application valid only after Complete Registration & payment of fees/ charges. IBPS
0,RBI Assistants - Fee received. Application registered successfully. Reg. No. 2100375479 Password 53BK8DMH Dld Application for your record. Check email. IBPS
0,"Explore Work From Home telecalling opportunities with GigIndia, apply here - https://cutt.ly/xAmHjAt GIG"
0,RBI - Rect for the post of Assistant (2021) Reg No. 2100375479 Roll No:1961005555. Please download the Call letter and check your email for details.IBPS
0,"Dear Customer, Please provide the OTP 6815 to your distributor to confirm your Mobile Number.
INDANE"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 06Aug22 transfer to Mr PRASHANT Ref No 221883004707. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 07Aug22 transfer to DEEPAK Ref No 221925793847. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Welcome to the family of IndianOil.Pl mention your consumer ID 7000000013674248 in all future communications.Indane a safe reliable & convenient fuel.
INDANE"
0,"Dear Customer,Your request:7-000019146654 for Additional Cylinder against LPG connection CX9384254 is successfully processed.
INDANE"
0,"Invoice generated for Rs. 991.5.Share DAC 9653 on delivery. Download eInvoice https://cx.indianoil.in/webcenter/portal/LPG/pages_h?cId=5900284959
INDANE"
0,"Welcome to the family of IndianOil. Pl mention your consumer ID 37000000013674248 in all future communications.
Indane a safe reliable & convenient fuel.
INDANE"
0,"Your order is delivered with invoice no. 5-102097580298. eInvoice & give feedback https://cx.indianoil.in/webcenter/portal/LPG/pages_rf?cId=5900284959
INDANE"
0,"Lodge complaint against any bank, NBFC or payment system participant on https://cms.rbi.org.in under RB-Integrated Ombudsman Scheme. Call 14440 for more -RBI"
0,"Never share your credentials like OTP/UserID/Password etc. with anyone or bank. Also, don't click any link received from unknown person by SMS, mail-SBI Digital"
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 13697951. Do not share with anyone. -SBI"
0,"Hi,

Dear Ashish Thakare 
Thank you for showing interest in joining the Justdial family. Please click on the link below to view our branch offices & their contact details.Request you to walk-in or contact our HR in the numbers given.
https://www.justdial.com/cms/career-opportunities/contact-hr
Looking forward to seeing you soon.
Regards
HR @ JD

-Justdial"
0,"Dear Customer, Thx for INB txn of Rs.50 frm A/c X5121 to Dream 11. Ref IGANJLMFR7 on 13Apr22. If not done, fwd this SMS to 9223008333 to block INB or call 1800111109-SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 10Aug22 transfer to DEEPAK Ref No 222289107414. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 12Aug22 transfer to DEEPAK Ref No 222486817948. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs10.0 on 13Aug22 transfer to Kishor Gajanan Ref No 222534809822. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Your A/C XXXXX595121 Credited INR 3,500.00 on 24/08/22 -Deposited by Cash by SELF. Avl Bal INR 9,759.78-SBI"
0,"Dear Customer, State Bank of India wishes you a Very Happy Birthday and a Great Year ahead!-SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 150.00 from your A/c No. ending 5121 to Dream 11 is 50961579. Do not share with anyone. -SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 15.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 75621974. Do not share with anyone. -SBI"
0,"Dear Customer, Thx for INB txn of Rs.15 frm A/c X5121 to Amazon Sel. Ref IGANJYVUT5 on 17Apr22. If not done, fwd this SMS to 9223008333 to block INB or call 1800111109-SBI"
0,Your one time otp is 2468 to register on PMKisan
0,Your one time otp is 3190 to register on PMKisan
0,"Dear Customer, OTP to approve transaction of Rs. 100.00 from your A/c No. ending 5121 to M/s Dream 11 Fantasy league is 79383627. Do not share with anyone. -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 27Aug22 transfer to DEEPAK Ref No 223970117130. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 06Sep22 transfer to DEEPAK Ref No 224966133445. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 08Sep22 transfer to DEEPAK Ref No 225150126951. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,OTP for Aadhaar (XX8661) is 998198 (valid for 10 mins). Lock/Unlock your Aadhaar by Sending SMS to 1947.For more details visit uidai.gov.in
1,"Dear SBI User, your A/c X5121-debited by Rs15.0 on 20Sep22 transfer to ABDUL RAFIK Ref No 226374979905. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,OTP for Mobile Verification is 18262. Your OTP is valid for 30 minutes.
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 20Sep22 transfer to DEEPAK Ref No 226367145287. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Dear Ashish Gajanan Thakare, You have successfully cancelled the application. MAHGOV"
1,"Dear Customer, INR 579.00 credited to your A/c No XX5121 on 22/09/2022 through NEFT with UTR N265222129563530 by HDFC ERGO WEATHER CLAIM PAYMENT ACC, INFO: PMFC/22 23/6249909-SBI"
0,"Dear Ashish Gajanan Thakare, You have successfully Applied for Components. Please make payment"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 23Sep22 transfer to DEEPAK Ref No 226665802744. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,OTP for Aadhaar (XX8661) is 149741 (valid for 10 mins). Aadhaar paperless eKYC can be used as offline identity verification.visit uidai.gov.in for more info
0,"Download e-admit card for CHSL-TIER-I Exam 2021 from www.sscwr.net Roll 7201705571 Admit Card sent by email, check your email inbox/spam. No AC through post."
0,"Dear Customer, We acknowledge receipt of your KCC Review Application KCCY010622999988. The status of application will be advised when processed at branch.Team YONO SBI"
0,"Dear Customer, Thx for INB txn of Rs.61 frm A/c X5121 to Amazon Sel. Ref IGANSTYEQ0 on 09Jun22. If not done, fwd this SMS to 9223008333 to block INB or call 1800111109-SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 63473729. Do not share with anyone. -SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 299.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 96774512. Do not share with anyone. -SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 25.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 29760496. Do not share with anyone. -SBI"
0,Bye
1,"Dear SBI User, your A/c X5121-debited by Rs290.0 on 24Sep22 transfer to SUMIT MAHESH BAJAJ Ref No 226725102984. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs25.0 on 27Sep22 transfer to Mr MAYUR Ref No 227023539955. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 30Sep22 transfer to Eknath Ref No 227305322792. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 18406197. Do not share with anyone. -SBI"
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 11Oct22 transfer to Mr PRASHANT Ref No 228425693713. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 11Oct22 transfer to Mr PRASHANT Ref No 228443750210. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs20.0 on 12Oct22 transfer to Mr KAILAS NEMA Ref No 228505603173. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs50.0 on 12Oct22 transfer to DEEPAK Ref No 228590469298. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 15Oct22 transfer to DEEPAK Ref No 228861556919. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 15Oct22 transfer to Mr PRASHANT Ref No 228895851842. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI customer, your transaction at POS 89052178 has been declined due to authentication failure. Please try after some time."
0,"Dear SBI Customer, 6222 is OTP for your ATM Cash Withdrawal from ATMID T1BS000306120 for Rs.10000 from A/c x5121. If not initiated, send BLOCK <last 4 digit of card> to 567676 or call 1800111109 or 09449112211 to block your card"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 16Oct22 transfer to Mr RAKESH Ref No 265564294116. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs5.0 on 18Oct22 transfer to SHIVSHANKAR Ref No 229187190163. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Your A/C XXXXX595121 Credited INR 2,720.00 on 21/10/22 -Deposit by transfer from TAHSILDAR BARSHITAKL. Avl Bal INR 8,284.00-SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to AMAZON PAY INDIA PRIVATET LIMI is 36065959. Do not share with anyone. -SBI"
0,"Dear customer, introducing new toll-free numbers 18001234 and 18002100 to call SBI customer care and avail banking services round the clock - SBI"
0,"Dear User, PM National Apprenticeship Mela (PMNAM) on 10.10.2022 at 9AM. Register through https://dgt.gov.in/appmela2022/ to participate.
-NSDC"
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 84324646. Do not share with anyone. -SBI"
0,"Dear Customer, OTP to approve transaction of Rs. 61.00 from your A/c No. ending 5121 to Amazon Seller Services Pvt Ltd is 46899347. Do not share with anyone. -SBI"
0,"Dear Customer, Thx for INB txn of Rs.61 frm A/c X5121 to Amazon Sel. Ref IGAOOHFUN8 on 30Oct22. If not done, fwd this SMS to 9223008333 to block INB or call 1800111109-SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs30.0 on 30Oct22 transfer to DREAM11 Ref No 266977021759. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs20.0 on 31Oct22 transfer to Mr GANESH Ref No 267046325709. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs100.0 on 01Nov22 transfer to DREAM11 Ref No 267127356574. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 03 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 1.93 GB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 03 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 1002.83 MB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 03 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 840.94 MB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"ANGEL ONE at EOD 08/10/2022 reported your Fund bal Rs 0.150 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 1.22 GB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 702.01 MB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"ANGEL ONE LIMITED on 15-10-22 reported your Fund bal Rs.0.15 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE"
0,"50% Daily Data quota used as on 03-Nov-22 09:46.
Jio Number : 7020293687
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 717.79 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 702.01 MB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
1,"Dear SBI User, your A/c X5121-debited by Rs300.0 on 03Nov22 transfer to RITESH MENS WEAR Ref No 230740916018. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs798.0 on 12Nov22 transfer to MYNTRA Ref No 268200057998. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/O0QNt
-iAKNSS"
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/O4xCe
-iAKNSS"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 489.23 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 702.01 MB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"90% daily data quota used as on 03-Nov-22 13:30.
Jio Number : 7020293687
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Dear Sir,
Earnn 5Ok Daily / INTRADAYY POSIT0NAL SH0RT TERM CALLS
To Know more about MLTI BGR ST0CKS
Visit Our Website
db1.in/O8wxW
-iAKNSS"
1,"Dear SBI User, your A/c X5121-debited by Rs150.0 on 12Nov22 transfer to DREAM11 Ref No 268273054524. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs115.0 on 23Nov22 transfer to India Medical Ref No 232701234830. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"100% of daily 2 GB data quota exhausted as on 03-Nov-22 14:33. Jio Number : 7020293687 Daily high speed data quota will be restored on 04-Nov-22 00:04.
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips"
0,"Balance for Jio Number 7020293687: 1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 04 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 630.45 MB out of 6.00 GB
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"90% Data quota used as on 03-Nov-22 16:33.
Jio Number : 7020293687
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
Balance Data : 590.57 MB
Total Data quota as per plan : 6 GB
Plan Name : MRP 61
Validity : 26-Nov-22 14:35
If you do not have any other data plan, your internet speed will be reduced on consumption of 100% data quota.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Balance for Jio Number 7020293687: Data speed reduced to 64kbps.
1) Rs 299-1M-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 04 Nov 2022, 12:04 AM.
SMS: 100 out of 100/day
Plan expiry: 26 Nov 2022, 02:35 PM
2) MRP 61 Plan: 
Data: 0 MB out of 6.00 GB.
Plan expiry: 26 Nov 2022, 02:35 PM
3) Top-Up Balance: Rs.0.30 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
